순번,분류체계ID,분류체계명,상위과제ID,분류체계단계,시행시기,수행기관,기관코드,분류체계경로
8822,NB000420061207100083043,"전력시장 및 전력계통의 안정적, 효율적 운용",NB000320061207100082993,중기능,2025-11-06,산업통상부|기후에너지환경부,1451000|1482000,"산업·통상·중소기업>>에너지및자원개발>>전력산업경쟁력강화및전력수급안정>>전력시장 및 전력계통의 안정적, 효율적 운용"
8823,NB000420061207100083060,전기소비자 보호,NB000320061207100082993,중기능,2025-11-06,산업통상부|기후에너지환경부,1451000|1482000,산업·통상·중소기업>>에너지및자원개발>>전력산업경쟁력강화및전력수급안정>>전기소비자 보호
8824,NB000420061207100083088,전력산업 경쟁 촉진 여건 조성,NB000320061207100082993,중기능,2013-03-23,산업통상부,1451000,산업·통상·중소기업>>에너지및자원개발>>전력산업경쟁력강화및전력수급안정>>전력산업 경쟁 촉진 여건 조성
8825,NB000420061207100083113,원자력산업정책수립·운영,NB000320061207100083112,중기능,2025-11-06,산업통상부|기후에너지환경부,1451000|1482000,산업·통상·중소기업>>에너지및자원개발>>원전사업및발전소주변지역지원>>원자력산업정책수립·운영
8826,NB000420061207100083134,방사성폐기물 관리정책,NB000320061207100083112,중기능,2025-11-06,산업통상부|기후에너지환경부,1451000|1482000,산업·통상·중소기업>>에너지및자원개발>>원전사업및발전소주변지역지원>>방사성폐기물 관리정책
8827,NB000420061207100083170,재난안전관리,NB000320061207100080631,중기능,2013-03-23,산업통상부,1451000,산업·통상·중소기업>>산업·중소기업일반>>산업자원행정지원>>재난안전관리
8828,NB000420061207100083182,산업정보화,NB000320061207100080631,중기능,2013-03-23,산업통상부,1451000,산업·통상·중소기업>>산업·중소기업일반>>산업자원행정지원>>산업정보화
8829,NB000420061207100083213,부내성과관리,NB000320061207100080631,중기능,2008-02-29,지식경제부(구),1411000,산업·통상·중소기업>>산업·중소기업일반>>산업자원행정지원>>부내성과관리
8830,NB000420061207100084293,각부처홍보총괄,NB000320061207100084292,중기능,2008-02-29,문화체육관광부,1371000,일반공공행정>>국정홍보>>국정홍보기획>>각부처홍보총괄
8831,NB000420061207100084308,국내홍보기획,NB000320061207100084292,중기능,2008-02-29,문화체육관광부,1371000,일반공공행정>>국정홍보>>국정홍보기획>>국내홍보기획
8832,NB000420061207100084331,국정관련뉴스사이트총괄,NB000320061207100084292,중기능,2008-02-29,문화체육관광부,1371000,일반공공행정>>국정홍보>>국정홍보기획>>국정관련뉴스사이트총괄
8833,NB000420061207100084366,국정홍보자료 지원,NB000320061207100084292,중기능,2008-02-29,문화체육관광부,1371000,일반공공행정>>국정홍보>>국정홍보기획>>국정홍보자료 지원
8834,NB000420061207100084381,대국민홍보 기획,NB000320061207100084292,중기능,2008-02-29,문화체육관광부,1371000,일반공공행정>>국정홍보>>국정홍보기획>>대국민홍보 기획
8835,NB000420061207100084392,방송 · 온라인매체 보도 분석,NB000320061207100084292,중기능,2008-02-29,문화체육관광부,1371000,일반공공행정>>국정홍보>>국정홍보기획>>방송 · 온라인매체 보도 분석
8836,NB000420061207100084405,부처 전자홍보 지원,NB000320061207100084292,중기능,2008-02-29,문화체육관광부,1371000,일반공공행정>>국정홍보>>국정홍보기획>>부처 전자홍보 지원
8837,NB000420061207100084422,"신문, 정기간행물 보도 분석",NB000320061207100084292,중기능,2008-02-29,문화체육관광부,1371000,"일반공공행정>>국정홍보>>국정홍보기획>>신문, 정기간행물 보도 분석"
8838,NB000420061207100084436,홍보지원,NB000320061207100084292,중기능,2008-02-29,문화체육관광부,1371000,일반공공행정>>국정홍보>>국정홍보기획>>홍보지원
8839,NB000420061207100084470,국정영상홍보,NB000320061207100084469,중기능,2008-02-29,문화체육관광부,1371000,일반공공행정>>국정홍보>>영상홍보>>국정영상홍보
8840,NB000420061207100084539,"방송, 언론매체를 통한 해외홍보",NB000320061207100084538,중기능,2008-02-29,문화체육관광부,1371000,"일반공공행정>>국정홍보>>해외홍보>>방송, 언론매체를 통한 해외홍보"
8841,NB000420061207100084552,외국언론 취재총괄,NB000320061207100084538,중기능,2008-02-29,문화체육관광부,1371000,일반공공행정>>국정홍보>>해외홍보>>외국언론 취재총괄
8842,NB000420061207100084579,국가이미지 제고 해외 홍보,NB000320061207100084538,중기능,2008-02-29,문화체육관광부,1371000,일반공공행정>>국정홍보>>해외홍보>>국가이미지 제고 해외 홍보
8843,NB000420061207100084594,한국소개 간행물을 통한 해외홍보,NB000320061207100084538,중기능,2008-02-29,문화체육관광부,1371000,일반공공행정>>국정홍보>>해외홍보>>한국소개 간행물을 통한 해외홍보
8844,NB000420061207100084601,해외홍보정책수립,NB000320061207100084538,중기능,2008-02-29,문화체육관광부,1371000,일반공공행정>>국정홍보>>해외홍보>>해외홍보정책수립
8845,NB000420061207100084681,기록관리,B1000320141118175000101,중기능,2017-07-26,소방청,1661000,공공질서및안전>>안전관리>>국민안전행정지원>>기록관리
8846,NB000420061207100084815,성과관리,B1000320141118175000101,중기능,2017-07-26,해양경찰청|소방청,1532000|1661000,공공질서및안전>>안전관리>>국민안전행정지원>>성과관리
8847,NB000420061207100084860,운영지원,B1000320141118175000101,중기능,2017-07-26,해양경찰청|소방청|행정안전부,1532000|1661000|1741000,공공질서및안전>>안전관리>>국민안전행정지원>>운영지원
8848,NB000420061207100084969,행정관리,B1000320141118175000101,중기능,2017-07-26,해양경찰청|소방청,1532000|1661000,공공질서및안전>>안전관리>>국민안전행정지원>>행정관리
8849,NB000420061207100085055,처리과공통,NB000320061207100084609,중기능,2017-07-24,소방청,1661000,공공질서및안전>>안전관리>>소방방재행정지원>>처리과공통
8850,NB000420061207100085090,정책홍보 관리,B1000320141118175000101,중기능,2017-07-26,소방청|행정안전부,1661000|1741000,공공질서및안전>>안전관리>>국민안전행정지원>>정책홍보 관리
8851,NB000420061207100085121,방재정책 기획,NB000320061207100085095,중기능,2017-07-26,행정안전부,1741000,공공질서및안전>>안전관리>>복구지원>>방재정책 기획
8852,NB000420061207100085184,재난관리,NB000320061207100085095,중기능,2017-07-26,행정안전부,1741000,공공질서및안전>>안전관리>>복구지원>>재난관리
8853,NB000420061207100085231,피해복구 지원,NB000320061207100085095,중기능,2017-07-26,행정안전부,1741000,공공질서및안전>>안전관리>>복구지원>>피해복구 지원
8854,NB000420061207100085280,구조·구급 관리,NB000320061207100085279,중기능,2017-07-26,소방청,1661000,공공질서및안전>>안전관리>>소방대응>>구조·구급 관리
8855,NB000420061207100085320,소방정책,NB000320061207100085279,중기능,2017-07-26,소방청|행정안전부,1661000|1741000,공공질서및안전>>안전관리>>소방대응>>소방정책
8856,NB000420061207100085380,소방시설·장비관리,NB000320061207100085279,중기능,2017-07-26,소방청,1661000,공공질서및안전>>안전관리>>소방대응>>소방시설·장비관리
8857,NB000420061207100085412,소방제도,NB000320061207100085279,중기능,2017-07-26,소방청,1661000,공공질서및안전>>안전관리>>소방대응>>소방제도
8858,NB000420061207100085460,화재방호,NB000320061207100085279,중기능,2017-07-26,소방청,1661000,공공질서및안전>>안전관리>>소방대응>>화재방호
8859,NB000420061207100085515,중앙119 상황관리,NB000320061207100085496,중기능,2017-07-26,소방청,1661000,공공질서및안전>>안전관리>>재난상황>>중앙119 상황관리
8860,NB000420061207100085542,중앙민방위방재교육원 운영,NB000320061207100085584,중기능,2017-07-26,행정안전부,1741000,공공질서및안전>>안전관리>>재난안전교육·연구>>중앙민방위방재교육원 운영
8861,NB000420061207100085585,국립소방연구원 운영,NB000320061207100085584,중기능,2019-07-30,소방청,1661000,공공질서및안전>>안전관리>>재난안전교육·연구>>국립소방연구원 운영
8862,NB000420061207100085681,재난안전연구,B1000320140127000225505,중기능,2017-07-26,행정안전부,1741000,공공질서및안전>>안전관리>>안전및재난>>재난안전연구
8863,NB000420061207100085713,민방위제도 운영,NB000320061207100085712,중기능,2017-07-26,행정안전부,1741000,공공질서및안전>>안전관리>>재난예방>>민방위제도 운영
8864,NB000420061207100085757,안전문화운동,NB000320061207100085712,중기능,2017-07-26,행정안전부,1741000,공공질서및안전>>안전관리>>재난예방>>안전문화운동
8865,NB000420061207100085810,인적재난 관리,NB000320061207100085712,중기능,2017-07-26,행정안전부,1741000,공공질서및안전>>안전관리>>재난예방>>인적재난 관리
8866,NB000420061207100085852,재난예방기획,NB000320061207100085712,중기능,2017-07-26,소방청|행정안전부,1661000|1741000,공공질서및안전>>안전관리>>재난예방>>재난예방기획
8867,NB000420061207100085883,정보통신 관리,NB000320061207100085712,중기능,2017-07-26,소방청|행정안전부,1661000|1741000,공공질서및안전>>안전관리>>재난예방>>정보통신 관리
8868,NB000420061207100087803,인사정책총괄,NB000320061207100087802,중기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원인사>>인사정책총괄
8869,NB000420061207100087818,임용관리,NB000320061207100087802,중기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원인사>>임용관리
8870,NB000420061207100087832,균형인사정책,NB000320061207100087802,중기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원인사>>균형인사정책
8871,NB000420061207100087840,인력개발정책,NB000320061207100087802,중기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원인사>>인력개발정책
8872,NB000420061207100087851,교육훈련,NB000320061207100087802,중기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원인사>>교육훈련
8873,NB000420061207100087875,공무원 성과기획,NB000320061207100087802,중기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원인사>>공무원 성과기획
8874,NB000420061207100087908,급여정책,NB000320061207100087802,중기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원인사>>급여정책
8875,NB000420061207100087926,인재조사,NB000320061207100087802,중기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원인사>>인재조사
8876,NB000420061207100087947,인사정보 전자관리,NB000320061207100087802,중기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원인사>>인사정보 전자관리
8877,NB000420061207100087957,인재채용,NB000320061207100087802,중기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원인사>>인재채용
8878,NB000420061207100087996,고위공무원 제도,NB000320061207100087802,중기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원인사>>고위공무원 제도
8879,NB000420061207100088000,고위공무원 역량심사,NB000320061207100087802,중기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원인사>>고위공무원 역량심사
8880,NB000420061207100088012,교육운영총괄,NB000320061207100088011,중기능,2014-11-18,인사혁신처,1760000,일반공공행정>>일반행정>>공무원교육>>교육운영총괄
