순번,분류체계ID,분류체계명,상위과제ID,분류체계단계,시행시기,수행기관,기관코드,분류체계경로
14637,NB000520061207100080804,조직진단 및 관리,NB000420061207100080638,소기능,2013-03-23,산업통상자원부,1450000,산업·통상·중소기업>>산업·중소기업일반>>산업자원행정지원>>행정관리>>조직진단 및 관리
14638,B1000520110317100000063,조직진단 및 관리,B1000420110317100000021,소기능,2011-03-17,국가과학기술위원회(구),1191000,과학기술>>과학기술진흥>>국가과학기술위행정지원>>행정관리>>조직진단 및 관리
14639,NB000520061201100030817,조직진단 및 관리,NB000420061201100030807,소기능,2006-12-01,관세청,1220000,재정·세제·금융>>세제>>관세행정지원>>행정관리>>조직진단 및 관리
14640,B1000520130305120000072,조직진단 및 관리,B1000420130305120000022,소기능,2013-03-05,해양수산부,1192000,해양수산>>해양수산·어촌>>해양수산행정지원>>행정관리>>조직진단 및 관리
14641,NB000520061208100093275,조직진단 및 관리,NB000420061208100093265,소기능,2010-03-18,여성가족부,1383000,사회복지>>보육·가족및여성>>여성가족행정지원>>행정관리>>조직진단 및 관리
14642,NB000520061201100034965,조직진단 및 관리,NB000420061201100034781,소기능,2006-12-01,기상청,1360000,과학기술>>과학기술진흥>>기상행정지원>>행정관리>>조직진단 및 관리
14643,NB000520061201100006458,조직진단 및 관리,NB000420061201100006451,소기능,2013-03-23,국무조정실,1092000,일반공공행정>>국정운영>>국무조정실행정지원>>행정관리>>조직진단 및 관리
14644,NB000520061213100110776,조직진단 및 관리,NB000420061213100110585,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>국토교통행정지원>>행정관리>>조직진단 및 관리
14645,B1000520080515000212879,조직진단 및 관리,B1000420080515000212736,소기능,2008-05-15,방송통신위원회,1570100,통신>>방송통신>>방송통신위행정지원>>행정관리>>조직진단 및 관리
14646,NB000520061201100054876,조직진단 및 관리,NB000420061201100054648,소기능,2019-11-20,과학기술정보통신부,1721000,통신>>우정>>우정사업행정지원>>행정관리>>조직진단 및 관리
14647,NB000520061207100090969,조직진단 및 관리,NB000420061207100090666,소기능,2021-06-24,민주평화통일자문회의사무처,1081000,통일·외교>>통일>>민주평화통일자문>>기획>>조직진단 및 관리
14648,NB000520061215100132012,조직진단 및 관리,NB000420061215100132002,소기능,2006-12-15,행정중심복합도시건설청,1670000,지역개발>>지역및도시>>행복도시건설행정지원>>행정관리>>조직진단 및 관리
14649,B1000520060308000177881,조직진단 및 관리,B1000420060308000177869,소기능,2017-07-26,해양경찰청,1532000,공공질서및안전>>해경>>해양경찰행정지원>>행정관리>>조직진단 및 관리
14650,NB000520061201100042118,조직진단 및 관리,NB000420061201100042109,소기능,2006-12-01,법무부,1270000,공공질서및안전>>법무및검찰>>법무및검찰행정지원>>행정관리>>조직진단 및 관리
14651,NB000520061201100024554,조직진단 및 관리,NB000420061201100024369,소기능,2006-12-01,조달청,1230000,일반공공행정>>일반행정>>조달행정지원>>행정관리>>조직진단 및 관리
14652,B1000520141124000227388,조직진단 및 관리,B1000420141121000227378,소기능,2014-11-24,인사혁신처,1760000,일반공공행정>>일반행정>>공무원지원>>부내 창의혁신>>조직진단 및 관리
14653,NB000520061201100032416,조직진단 및 관리,NB000420061201100032407,소기능,2008-02-29,국민권익위원회,1140100,일반공공행정>>국민권익·인권>>국민권익위행정지원>>행정관리>>조직진단 및 관리
14654,NB000520061215100136748,조직진단 및 관리,NB000420061215100136609,소기능,2013-03-23,농림축산식품부,1543000,농림>>농업·농촌>>농림행정지원>>행정관리>>조직진단 및 관리
14655,NB000520061215100139224,조직진단 및 관리,NB000420061215100139037,소기능,2008-02-29,문화체육관광부,1371000,문화체육관광>>문화체육관광일반>>문화관광행정지원>>행정관리>>조직진단 및 관리
14656,B1000520061019000195914,조직진단 실시,B1000420060706000195650,소기능,2017-07-26,행정안전부,1741000,일반공공행정>>일반행정>>조직관리>>기능분석>>조직진단 실시
14657,B1000520061019000195917,조직진단 지원,B1000420070323000205751,소기능,2017-07-26,행정안전부,1741000,일반공공행정>>일반행정>>조직관리>>진단컨설팅>>조직진단 지원
14658,B1000520080526000213537,조폐공사 일반현황,NB000420061201100059815,소기능,2008-05-26,기획재정부,1051000,재정·세제·금융>>기획재정>>국고관리>>국고정책>>조폐공사 일반현황
14659,B1000520070405000206294,조화와 균형의 조직체계 마련,NB000420061213100114077,소기능,2013-03-23,국토교통부,1613000,교통및물류>>항공·공항>>항공운항기술및안전>>항공교통관제 총괄>>조화와 균형의 조직체계 마련
14660,NB000520061201100051733,졸업생관리·지원업무,NB000420061201100051383,소기능,2013-03-23,농림축산식품부,1543000,농림>>농업·농촌>>농업인력양성>>학사관리>>졸업생관리·지원업무
14661,NB000520061215100139641,종교 간 교류 협력,NB000420061215100139636,소기능,2008-02-29,문화체육관광부,1371000,문화체육관광>>문화예술>>종교문화지원>>종무행정총괄>>종교 간 교류 협력
14662,NB000520061215100139652,종교문화기반구축 지원,NB000420061215100139644,소기능,2008-02-29,문화체육관광부,1371000,문화체육관광>>문화예술>>종교문화지원>>종교문화지원 총괄>>종교문화기반구축 지원
14663,NB000520061215100139645,종교문화활동지원,NB000420061215100139644,소기능,2008-02-29,문화체육관광부,1371000,문화체육관광>>문화예술>>종교문화지원>>종교문화지원 총괄>>종교문화활동지원
14664,NB000520061215100139648,종교시설의 문화공간화,NB000420061215100139644,소기능,2008-02-29,문화체육관광부,1371000,문화체육관광>>문화예술>>종교문화지원>>종교문화지원 총괄>>종교시설의 문화공간화
14665,NB000520061201100017303,종묘 및 양묘 관리,NB000420061201100017002,소기능,2006-12-01,산림청,1400000,농림>>임업·산촌>>산림자원육성>>산림자원관리>>종묘 및 양묘 관리
14666,NB000520061215100139637,종무행정 종합계획 수립,NB000420061215100139636,소기능,2014-04-01,문화체육관광부,1371000,문화체육관광>>문화예술>>종교문화지원>>종무행정총괄>>종무행정 종합계획 수립
14667,B1000520141222000228046,종자 품질검정,B1000420141216000227894,소기능,2014-12-22,농림축산식품부,1543000,농림>>농업·농촌>>종자관리>>종자검정연구>>종자 품질검정
14668,B1000520141222000228033,종자 품질관리,B1000420141216000227893,소기능,2014-12-22,농림축산식품부,1543000,농림>>농업·농촌>>종자관리>>식량종자 생산공급>>종자 품질관리
14669,B1000520141222000228034,종자검사,B1000420141216000227893,소기능,2014-12-22,농림축산식품부,1543000,농림>>농업·농촌>>종자관리>>식량종자 생산공급>>종자검사
14670,B1000520141222000228051,종자검사 교육훈련,B1000420141216000227894,소기능,2014-12-22,농림축산식품부,1543000,농림>>농업·농촌>>종자관리>>종자검정연구>>종자검사 교육훈련
14671,B1000520141222000228052,종자보관 및 관리,B1000420141216000227894,소기능,2014-12-22,농림축산식품부,1543000,농림>>농업·농촌>>종자관리>>종자검정연구>>종자보관 및 관리
14672,B1000520141222000228057,종자분쟁 처리,B1000420141216000227895,소기능,2014-12-22,농림축산식품부,1543000,농림>>농업·농촌>>종자관리>>종자산업지원>>종자분쟁 처리
14673,B1000520141222000228084,종자산업 국제협력,B1000420141216000227895,소기능,2014-12-22,농림축산식품부,1543000,농림>>농업·농촌>>종자관리>>종자산업지원>>종자산업 국제협력
14674,B1000520141222000228058,종자산업 지원사업,B1000420141216000227895,소기능,2014-12-22,농림축산식품부,1543000,농림>>농업·농촌>>종자관리>>종자산업지원>>종자산업 지원사업
14675,B1000520141222000228059,종자산업기반구축,B1000420141216000227895,소기능,2014-12-22,농림축산식품부,1543000,농림>>농업·농촌>>종자관리>>종자산업지원>>종자산업기반구축
14676,B1000520141222000228060,종자산업지원 기획,B1000420141216000227895,소기능,2014-12-22,농림축산식품부,1543000,농림>>농업·농촌>>종자관리>>종자산업지원>>종자산업지원 기획
14677,B1000520141222000228061,종자생산판매 관리,B1000420141216000227895,소기능,2014-12-22,농림축산식품부,1543000,농림>>농업·농촌>>종자관리>>종자산업지원>>종자생산판매 관리
14678,B1000520141222000228062,종자용 LMO 관리,B1000420141216000227895,소기능,2014-12-22,농림축산식품부,1543000,농림>>농업·농촌>>종자관리>>종자산업지원>>종자용 LMO 관리
14679,B1000520141222000228035,종자정보 및 전산시스템 운영,B1000420141216000227893,소기능,2014-12-22,농림축산식품부,1543000,농림>>농업·농촌>>종자관리>>식량종자 생산공급>>종자정보 및 전산시스템 운영
14680,B1000520141222000228036,종자정선 및 시설 현대화,B1000420141216000227893,소기능,2014-12-22,농림축산식품부,1543000,농림>>농업·농촌>>종자관리>>식량종자 생산공급>>종자정선 및 시설 현대화
14681,NB000520061215100138802,종자제도 및 산업,NB000420061215100137509,소기능,2013-03-23,농림축산식품부,1543000,농림>>농업·농촌>>농림연구정책>>농생명산업정책과>>종자제도 및 산업
14682,NB000520061213100116899,종전부지현황 조사 및 분석,NB000420061213100114530,소기능,2013-03-23,국토교통부,1613000,지역개발>>지역및도시>>지역균형발전>>이전지원총괄>>종전부지현황 조사 및 분석
14683,B1000520071001000208991,종합계획 수립,B1000420070921000208856,소기능,2008-02-29,문화체육관광부,1371000,문화체육관광>>관광>>사행산업통합감독위원회운영>>불법사행산업 감시>>종합계획 수립
14684,NB000520061201100035771,종합기상정보시스템의 운영 및 관리,NB000420061201100035770,소기능,2006-12-01,기상청,1360000,과학기술>>과학기술진흥>>기상예보>>기상정보통신관리>>종합기상정보시스템의 운영 및 관리
14685,NB000520061201100032594,종합민원상담센터의 관리·운영,NB000420061201100032593,소기능,2008-02-29,국민권익위원회,1140100,일반공공행정>>국민권익·인권>>권리구제기반구축운영>>민원상담>>종합민원상담센터의 관리·운영
14686,NB000520061201100049911,종합법령정보센터 구축·운영,NB000420061201100049901,소기능,2006-12-01,법제처,1170000,일반공공행정>>법제>>법제행정지원>>법령 및 법제업무 정보화>>종합법령정보센터 구축·운영
14687,B1000520210729000240993,종합보고서 및 백서 작성,B1000420180831000232937,소기능,2021-07-29,가습기살균제사건과4.16세월호참사특별조사위원회,1074601,일반공공행정>>국정운영>>가습기살균제사건과4.16세월호참사특별조사위원회운영>>사회적참사특조위운영>>종합보고서 및 백서 작성
14688,NB000520061201100060331,종합부동산세법,NB000420061201100060225,소기능,2008-02-29,기획재정부,1051000,재정·세제·금융>>세제>>조세정책>>재산세제>>종합부동산세법
14689,NB000520061215100124371,종합상담센터 운영,NB000420061201100036387,소기능,2010-07-03,고용노동부,1492000,사회복지>>고용노동>>고용정책>>고용서비스 정책>>종합상담센터 운영
14690,NB000520061215100126810,종합자활지원계획 수립,NB000420061215100126760,소기능,2010-03-19,보건복지부,1352000,사회복지>>기초생활보장>>자활서비스지원>>복지자원>>종합자활지원계획 수립
